DateTime,DateTime_sum,frame_nr,time_sum_ar,Timestamp,StepCount,last_step_time_ar,RightFootGround,LeftFootGround,step_length_sum_ar,hip_pos_list x,      y  ,      z  ,step_hip_list,LegLength,StepLength,StepLengthRatio,StrideWidth,StrideWidthRatio,StrideLengthRight,StrideLengthRightRatio,StrideTimeRight,StrideLengthLeft,StrideLengthLeftRatio,StrideTimeLeft,Velocity,VelocityRatio,Acceleration,AccelerationRatio,HeadRotationX,HeadRotationY,HeadRotationZ,HeadRotationW
27.11.2023 11:11:23 :847,2005,389,1.865212,12.966670,0,-1,1,1,-1,(1.609023, 0.000000, 2.690501),-1,0.884548,0.213600,0.241480,0.211287,0.238865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176864,0.199949,16.589040,18.754260,-0.983571,-0.022152,0.173315,-0.045393
27.11.2023 11:11:23 :850,2008,390,1.868519,13.000000,0,-1,1,1,-1,(1.609538, 0.000000, 2.690027),-1,0.884548,0.213619,0.241501,0.211322,0.238904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211942,0.239604,10.609510,11.994270,-0.983597,-0.021964,0.173384,-0.044642
27.11.2023 11:11:23 :854,2012,391,1.872619,13.033330,0,-1,1,1,-1,(1.610029, 0.000000, 2.689572),-1,0.884548,0.213639,0.241523,0.211357,0.238944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163028,0.184307,11.930010,13.487130,-0.983622,-0.021787,0.173448,-0.043931
27.11.2023 11:11:23 :859,2017,392,1.876932,13.066670,0,-1,1,1,-1,(1.610638, 0.000000, 2.689001),-1,0.884548,0.213664,0.241552,0.211402,0.238994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193678,0.218957,7.109685,8.037648,-0.983651,-0.021567,0.173528,-0.043049
27.11.2023 11:11:23 :863,2021,393,1.881177,13.100000,0,-1,1,1,-1,(1.611282, 0.000000, 2.688393),-1,0.884548,0.213694,0.241586,0.211451,0.239050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208606,0.235833,3.522682,3.982466,-0.983682,-0.021338,0.173611,-0.042120
27.11.2023 11:11:23 :867,2025,394,1.885030,13.133330,0,-1,1,1,-1,(1.611918, 0.000000, 2.687787),-1,0.884548,0.213727,0.241622,0.211503,0.239108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228018,0.257779,5.044185,5.702557,-0.983711,-0.021112,0.173692,-0.041207
27.11.2023 11:11:23 :869,2027,395,1.887545,13.166670,0,-1,1,1,-1,(1.612497, 0.000000, 2.687231),-1,0.884548,0.213758,0.241658,0.211551,0.239163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319171,0.360830,36.241960,40.972290,-0.983737,-0.020908,0.173766,-0.040377
27.11.2023 11:11:23 :875,2033,396,1.893168,13.200000,0,-1,1,1,-1,(1.612871, 0.000000, 2.686867),-1,0.884548,0.213768,0.241669,0.211565,0.239179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092807,0.104920,40.259630,45.514360,-0.983745,-0.020785,0.173835,-0.039943
27.11.2023 11:11:23 :877,2035,397,1.895742,13.233330,0,-1,1,1,-1,(1.613688, 0.000000, 2.686052),-1,0.884548,0.213744,0.241642,0.211523,0.239131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448351,0.506870,138.111000,156.137400,-0.983729,-0.020550,0.174076,-0.039419
27.11.2023 11:11:23 :881,2039,398,1.899434,13.266670,0,-1,1,1,-1,(1.614063, 0.000000, 2.685675),-1,0.884548,0.213735,0.241632,0.211505,0.239111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143953,0.162742,82.461590,93.224560,-0.983721,-0.020442,0.174187,-0.039179
27.11.2023 11:11:23 :886,2044,399,1.904087,13.300000,0,-1,1,1,-1,(1.614601, 0.000000, 2.685131),-1,0.884548,0.213725,0.241621,0.211482,0.239084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164408,0.185867,4.396881,4.970766,-0.983710,-0.020288,0.174345,-0.038834
27.11.2023 11:11:23 :890,2048,400,1.908321,13.333330,0,-1,1,1,-1,(1.615281, 0.000000, 2.684441),-1,0.884548,0.213715,0.241610,0.211456,0.239055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228769,0.258628,15.202090,17.186280,-0.983695,-0.020094,0.174545,-0.038399
27.11.2023 11:11:23 :893,2051,401,1.911723,13.366670,0,-1,1,1,-1,(1.615900, 0.000000, 2.683809),-1,0.884548,0.213710,0.241604,0.211435,0.239032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260281,0.294253,9.264698,10.473940,-0.983682,-0.019917,0.174726,-0.038004
27.11.2023 11:11:23 :896,2054,402,1.914780,13.400000,0,-1,1,1,-1,(1.616399, 0.000000, 2.683297),-1,0.884548,0.213708,0.241602,0.211422,0.239017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233500,0.263977,8.761724,9.905313,-0.983671,-0.019775,0.174871,-0.037685
27.11.2023 11:11:23 :900,2058,403,1.918512,13.433330,0,-1,1,1,-1,(1.616847, 0.000000, 2.682836),-1,0.884548,0.213709,0.241602,0.211411,0.239004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172427,0.194933,16.365370,18.501400,-0.983662,-0.019648,0.175002,-0.037399
27.11.2023 11:11:23 :904,2062,404,1.921166,13.466670,0,-1,1,1,-1,(1.617394, 0.000000, 2.682270),-1,0.884548,0.213711,0.241605,0.211400,0.238992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296549,0.335255,46.760890,52.864170,-0.983650,-0.019492,0.175161,-0.037050
27.11.2023 11:11:23 :908,2066,405,1.926190,13.500000,0,-1,1,1,-1,(1.617785, 0.000000, 2.681892),-1,0.884548,0.213755,0.241654,0.211449,0.239048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108233,0.122360,37.507430,42.402930,-0.983637,-0.019378,0.175286,-0.036842
27.11.2023 11:11:23 :911,2069,406,1.928802,13.533330,0,-1,1,1,-1,(1.618529, 0.000000, 2.681237),-1,0.884548,0.213937,0.241860,0.211676,0.239304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379323,0.428832,103.819500,117.370100,-0.983605,-0.019154,0.175555,-0.036549
27.11.2023 11:11:23 :917,2075,407,1.935406,13.566670,0,-1,1,1,-1,(1.618915, 0.000000, 2.680895),-1,0.884548,0.214034,0.241970,0.211796,0.239440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078148,0.088348,45.606980,51.559640,-0.983588,-0.019038,0.175694,-0.036395
27.11.2023 11:11:23 :920,2078,408,1.938065,13.600000,0,-1,1,1,-1,(1.619890, 0.000000, 2.680027),-1,0.884548,0.214282,0.242251,0.212103,0.239787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491005,0.555092,155.297000,175.566500,-0.983545,-0.018743,0.176046,-0.036007
27.11.2023 11:11:23 :925,2083,409,1.942699,13.633330,0,-1,1,1,-1,(1.620283, 0.000000, 2.679677),-1,0.884548,0.214384,0.242366,0.212228,0.239929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113407,0.128209,81.477400,92.111910,-0.983528,-0.018625,0.176188,-0.035851
27.11.2023 11:11:23 :928,2086,410,1.945887,13.666670,0,-1,1,1,-1,(1.620965, 0.000000, 2.679066),-1,0.884548,0.214565,0.242571,0.212449,0.240179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.287243,0.324734,54.523180,61.639600,-0.983497,-0.018419,0.176434,-0.035578
27.11.2023 11:11:23 :931,2089,411,1.949338,13.700000,0,-1,1,1,-1,(1.621434, 0.000000, 2.678646),-1,0.884548,0.214691,0.242713,0.212603,0.240352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182454,0.206268,30.367480,34.331070,-0.983476,-0.018277,0.176604,-0.035390
27.11.2023 11:11:23 :935,2093,412,1.953314,13.733330,0,-1,1,1,-1,(1.621940, 0.000000, 2.678191),-1,0.884548,0.214830,0.242870,0.212771,0.240542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171185,0.193528,2.834604,3.204579,-0.983453,-0.018123,0.176787,-0.035186
27.11.2023 11:11:23 :938,2096,413,1.955890,13.766670,0,-1,1,1,-1,(1.622522, 0.000000, 2.677668),-1,0.884548,0.214992,0.243052,0.212966,0.240763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303869,0.343530,51.497950,58.219510,-0.983427,-0.017946,0.176998,-0.034951
27.11.2023 11:11:23 :943,2101,414,1.960329,13.800000,0,-1,1,1,-1,(1.622904, 0.000000, 2.677410),-1,0.884548,0.215037,0.243104,0.213041,0.240847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103841,0.117395,45.411400,51.338540,-0.983406,-0.017813,0.177131,-0.034944
27.11.2023 11:11:23 :946,2104,415,1.964050,13.833330,0,-1,1,1,-1,(1.623560, 0.000000, 2.676968),-1,0.884548,0.215107,0.243183,0.213159,0.240980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212545,0.240287,29.212870,33.025760,-0.983369,-0.017582,0.177361,-0.034934
27.11.2023 11:11:23 :949,2107,416,1.966754,13.866670,0,-1,1,1,-1,(1.624108, 0.000000, 2.676599),-1,0.884548,0.215156,0.243238,0.213248,0.241082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244156,0.276023,11.687350,13.212790,-0.983338,-0.017389,0.177554,-0.034925
27.11.2023 11:11:23 :953,2111,417,1.971437,13.900000,0,-1,1,1,-1,(1.624505, 0.000000, 2.676332),-1,0.884548,0.215187,0.243273,0.213308,0.241149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102215,0.115557,30.311070,34.267300,-0.983315,-0.017248,0.177694,-0.034918
27.11.2023 11:11:23 :958,2116,418,1.975808,13.933330,0,-1,1,1,-1,(1.625189, 0.000000, 2.675872),-1,0.884548,0.215230,0.243322,0.213402,0.241255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188623,0.213243,19.768050,22.348200,-0.983276,-0.017005,0.177936,-0.034906
27.11.2023 11:11:23 :960,2118,419,1.978313,13.966670,0,-1,1,1,-1,(1.625824, 0.000000, 2.675446),-1,0.884548,0.215258,0.243354,0.213477,0.241340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305453,0.345321,46.648180,52.736750,-0.983239,-0.016777,0.178162,-0.034893
27.11.2023 11:11:23 :964,2122,420,1.982065,14.000000,0,-1,1,1,-1,(1.626187, 0.000000, 2.675203),-1,0.884548,0.215271,0.243368,0.213515,0.241383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116262,0.131437,50.414670,56.994830,-0.983218,-0.016647,0.178292,-0.034887
27.11.2023 11:11:23 :967,2125,421,1.985167,14.033330,0,-1,1,1,-1,(1.626728, 0.000000, 2.674842),-1,0.884548,0.215281,0.243380,0.213564,0.241439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209750,0.237127,30.145770,34.080420,-0.983187,-0.016452,0.178486,-0.034876
27.11.2023 11:11:23 :971,2129,422,1.988459,14.066670,0,-1,1,1,-1,(1.627173, 0.000000, 2.674545),-1,0.884548,0.215284,0.243383,0.213598,0.241477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162311,0.183496,14.406810,16.287200,-0.983160,-0.016290,0.178646,-0.034866
27.11.2023 11:11:23 :975,2133,423,1.993323,14.100000,0,-1,1,1,-1,(1.627659, 0.000000, 2.674270),-1,0.884548,0.215291,0.243391,0.213650,0.241536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114818,0.129804,9.978622,11.281040,-0.983126,-0.016127,0.178843,-0.034905
27.11.2023 11:11:23 :978,2136,424,1.995944,14.133330,0,-1,1,1,-1,(1.628392, 0.000000, 2.673915),-1,0.884548,0.215286,0.243385,0.213724,0.241620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310839,0.351410,74.902300,84.678620,-0.983067,-0.015898,0.179166,-0.035023
27.11.2023 11:11:23 :982,2140,425,1.999925,14.166670,0,-1,1,1,-1,(1.628785, 0.000000, 2.673726),-1,0.884548,0.215269,0.243366,0.213749,0.241647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109557,0.123856,50.573640,57.174560,-0.983035,-0.015774,0.179340,-0.035086
27.11.2023 11:11:23 :985,2143,426,2.002506,14.200000,0,-1,1,1,-1,(1.629378, 0.000000, 2.673443),-1,0.884548,0.215224,0.243315,0.213765,0.241666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254638,0.287874,56.201050,63.536470,-0.982986,-0.015585,0.179605,-0.035182
27.11.2023 11:11:23 :988,2146,427,2.005928,14.233330,0,-1,1,1,-1,(1.629761, 0.000000, 2.673262),-1,0.884548,0.215183,0.243268,0.213762,0.241663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123694,0.139838,38.264700,43.259040,-0.982954,-0.015463,0.179777,-0.035243
27.11.2023 11:11:23 :992,2150,428,2.010377,14.266670,0,-1,1,1,-1,(1.630266, 0.000000, 2.673026),-1,0.884548,0.215113,0.243190,0.213742,0.241640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125248,0.141595,0.365278,0.412954,-0.982912,-0.015301,0.180005,-0.035325
27.11.2023 11:11:23 :996,2154,429,2.014071,14.300000,0,-1,1,1,-1,(1.630917, 0.000000, 2.672725),-1,0.884548,0.214998,0.243060,0.213688,0.241579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194174,0.219518,18.657510,21.092710,-0.982858,-0.015090,0.180302,-0.035430
27.11.2023 11:11:24 :1,2159,430,2.019012,14.333330,0,-1,1,1,-1,(1.631454, 0.000000, 2.672481),-1,0.884548,0.214881,0.242927,0.213619,0.241501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119318,0.134892,15.152300,17.129990,-0.982812,-0.014915,0.180549,-0.035516
27.11.2023 11:11:24 :6,2164,431,2.023916,14.366670,0,-1,1,1,-1,(1.632165, 0.000000, 2.672163),-1,0.884548,0.214695,0.242718,0.213492,0.241358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158863,0.179598,8.064341,9.116906,-0.982750,-0.014680,0.180880,-0.035632
27.11.2023 11:11:24 :10,2168,432,2.028013,14.400000,0,-1,1,1,-1,(1.632880, 0.000000, 2.671915),-1,0.884548,0.214456,0.242447,0.213343,0.241188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184746,0.208860,7.283642,8.234310,-0.982687,-0.014514,0.181198,-0.035820
27.11.2023 11:11:24 :15,2173,433,2.033124,14.433330,0,-1,1,1,-1,(1.633475, 0.000000, 2.671728),-1,0.884548,0.214223,0.242183,0.213185,0.241011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122064,0.137995,12.295380,13.900180,-0.982634,-0.014390,0.181463,-0.035993
27.11.2023 11:11:24 :18,2176,434,2.035750,14.466670,0,-1,1,1,-1,(1.634210, 0.000000, 2.671505),-1,0.884548,0.213895,0.241813,0.212943,0.240737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292348,0.330506,64.837880,73.300580,-0.982567,-0.014235,0.181795,-0.036207
27.11.2023 11:11:24 :21,2179,435,2.039387,14.500000,0,-1,1,1,-1,(1.634584, 0.000000, 2.671396),-1,0.884548,0.213711,0.241605,0.212799,0.240574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107280,0.121282,50.896850,57.539960,-0.982532,-0.014156,0.181966,-0.036317
27.11.2023 11:11:24 :25,2183,436,2.043780,14.533330,0,-1,1,1,-1,(1.635099, 0.000000, 2.671250),-1,0.884548,0.213439,0.241297,0.212578,0.240323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121741,0.137630,3.300169,3.730911,-0.982484,-0.014045,0.182203,-0.036469
27.11.2023 11:11:24 :29,2187,437,2.047923,14.566670,0,-1,1,1,-1,(1.635715, 0.000000, 2.671084),-1,0.884548,0.213084,0.240896,0.212275,0.239982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153945,0.174038,7.782196,8.797935,-0.982426,-0.013912,0.182490,-0.036653
27.11.2023 11:11:24 :32,2190,438,2.050787,14.600000,0,-1,1,1,-1,(1.636289, 0.000000, 2.670937),-1,0.884548,0.212724,0.240489,0.211957,0.239621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.207013,0.234032,18.546860,20.967610,-0.982371,-0.013786,0.182762,-0.036825
27.11.2023 11:11:24 :35,2193,439,2.054297,14.633330,0,-1,1,1,-1,(1.636683, 0.000000, 2.670841),-1,0.884548,0.212460,0.240191,0.211717,0.239350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115388,0.130449,26.104420,29.511590,-0.982332,-0.013699,0.182950,-0.036944
27.11.2023 11:11:24 :40,2198,440,2.058530,14.666670,0,-1,1,1,-1,(1.637146, 0.000000, 2.670789),-1,0.884548,0.212132,0.239820,0.211466,0.239066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110245,0.124634,3.628181,4.101735,-0.982292,-0.013489,0.183152,-0.037095
27.11.2023 11:11:24 :44,2202,441,2.062352,14.700000,0,-1,1,1,-1,(1.637653, 0.000000, 2.670925),-1,0.884548,0.211802,0.239447,0.211339,0.238923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137301,0.155222,13.879890,15.691510,-0.982265,-0.012910,0.183302,-0.037296
27.11.2023 11:11:24 :46,2204,442,2.065278,14.733330,0,-1,1,1,-1,(1.638105, 0.000000, 2.671057),-1,0.884548,0.211564,0.239178,0.211201,0.238767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160862,0.181858,8.132139,9.193554,-0.982239,-0.012387,0.183438,-0.037478
27.11.2023 11:11:24 :50,2209,443,2.069180,14.766670,0,-1,1,1,-1,(1.638447, 0.000000, 2.671165),-1,0.884548,0.211420,0.239015,0.211080,0.238630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091868,0.103859,17.690560,19.999540,-0.982219,-0.011987,0.183542,-0.037617
27.11.2023 11:11:24 :54,2212,444,2.072604,14.800000,0,-1,1,1,-1,(1.638898, 0.000000, 2.671316),-1,0.884548,0.211280,0.238857,0.210897,0.238423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138979,0.157118,13.776670,15.574810,-0.982193,-0.011453,0.183680,-0.037802
27.11.2023 11:11:24 :58,2216,445,2.076926,14.833330,0,-1,1,1,-1,(1.639288, 0.000000, 2.671458),-1,0.884548,0.211207,0.238774,0.210717,0.238220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096060,0.108598,9.949980,11.248660,-0.982169,-0.010984,0.183801,-0.037965
27.11.2023 11:11:24 :61,2219,446,2.079476,14.866670,0,-1,1,1,-1,(1.639774, 0.000000, 2.671649),-1,0.884548,0.211180,0.238743,0.210464,0.237934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204661,0.231373,42.609920,48.171410,-0.982138,-0.010393,0.183955,-0.038170
27.11.2023 11:11:24 :65,2223,447,2.083548,14.900000,0,-1,1,1,-1,(1.640057, 0.000000, 2.671767),-1,0.884548,0.211199,0.238764,0.210301,0.237750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075360,0.085196,31.764700,35.910660,-0.982121,-0.010044,0.184045,-0.038291
27.11.2023 11:11:24 :68,2226,448,2.086843,14.933330,0,-1,1,1,-1,(1.640503, 0.000000, 2.671965),-1,0.884548,0.211282,0.238859,0.210021,0.237433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148122,0.167455,22.094740,24.978570,-0.982091,-0.009487,0.184189,-0.038485
27.11.2023 11:11:24 :72,2230,449,2.090463,14.966670,0,-1,1,1,-1,(1.640855, 0.000000, 2.672133),-1,0.884548,0.211404,0.238996,0.209781,0.237162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107723,0.121783,11.197490,12.659000,-0.982068,-0.009037,0.184302,-0.038650
27.11.2023 11:11:24 :76,2234,450,2.094442,15.000000,0,-1,1,1,-1,(1.641164, 0.000000, 2.672294),-1,0.884548,0.211705,0.239337,0.209622,0.236982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087617,0.099052,5.122154,5.790702,-0.982050,-0.008544,0.184349,-0.039003
27.11.2023 11:11:24 :78,2236,451,2.096984,15.033330,0,-1,1,1,-1,(1.641497, 0.000000, 2.672483),-1,0.884548,0.212102,0.239786,0.209423,0.236758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150450,0.170086,24.773010,28.006410,-0.982029,-0.008002,0.184401,-0.039391
27.11.2023 11:11:24 :83,2241,452,2.101097,15.066670,0,-1,1,1,-1,(1.641705, 0.000000, 2.672611),-1,0.884548,0.212391,0.240113,0.209285,0.236601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059436,0.067194,22.144160,25.034440,-0.982016,-0.007656,0.184434,-0.039640
27.11.2023 11:11:24 :86,2244,453,2.104582,15.100000,0,-1,1,1,-1,(1.642035, 0.000000, 2.672829),-1,0.884548,0.212919,0.240709,0.209041,0.236325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113496,0.128310,15.533320,17.560750,-0.981994,-0.007096,0.184488,-0.040041
27.11.2023 11:11:24 :90,2248,454,2.108904,15.133330,0,-1,1,1,-1,(1.642308, 0.000000, 2.673025),-1,0.884548,0.213423,0.241279,0.208814,0.236069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077706,0.087848,8.325086,9.411684,-0.981974,-0.006622,0.184533,-0.040381
27.11.2023 11:11:24 :94,2252,455,2.112496,15.166670,0,-1,1,1,-1,(1.642638, 0.000000, 2.673283),-1,0.884548,0.214120,0.242067,0.208509,0.235724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116586,0.131803,10.878810,12.298720,-0.981950,-0.006035,0.184590,-0.040803
27.11.2023 11:11:24 :97,2255,456,2.115659,15.200000,0,-1,1,1,-1,(1.642904, 0.000000, 2.673510),-1,0.884548,0.214760,0.242791,0.208235,0.235414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110726,0.125178,2.384657,2.695905,-0.981929,-0.005546,0.184637,-0.041154
27.11.2023 11:11:24 :100,2258,457,2.118276,15.233330,0,-1,1,1,-1,(1.643133, 0.000000, 2.673720),-1,0.884548,0.215368,0.243478,0.207978,0.235124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118655,0.134142,3.428283,3.875746,-0.981911,-0.005116,0.184679,-0.041463
27.11.2023 11:11:24 :104,2262,458,2.122277,15.266670,0,-1,1,1,-1,(1.643318, 0.000000, 2.673901),-1,0.884548,0.215904,0.244084,0.207755,0.234871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064689,0.073132,13.505340,15.268070,-0.981895,-0.004761,0.184713,-0.041719
27.11.2023 11:11:24 :108,2266,459,2.126565,15.300000,0,-1,1,1,-1,(1.643556, 0.000000, 2.673996),-1,0.884548,0.216474,0.244728,0.207676,0.234782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059739,0.067536,5.784932,6.539987,-0.981872,-0.004120,0.184751,-0.042165
27.11.2023 11:11:24 :112,2270,460,2.130113,15.333330,0,-1,1,1,-1,(1.643772, 0.000000, 2.674045),-1,0.884548,0.216858,0.245163,0.207817,0.234941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062338,0.070475,2.807839,3.174320,-0.981847,-0.003356,0.184780,-0.042689
27.11.2023 11:11:24 :115,2273,461,2.133691,15.366670,0,-1,1,1,-1,(1.643943, 0.000000, 2.674182),-1,0.884548,0.217179,0.245525,0.207932,0.235072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061465,0.069487,7.813583,8.833419,-0.981825,-0.002724,0.184805,-0.043123
27.11.2023 11:11:24 :118,2276,462,2.136441,15.400000,0,-1,1,1,-1,(1.644109, 0.000000, 2.674408),-1,0.884548,0.217504,0.245892,0.208048,0.235202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101752,0.115033,16.423580,18.567200,-0.981803,-0.002086,0.184830,-0.043560
27.11.2023 11:11:24 :123,2281,463,2.140188,15.433330,0,-1,1,1,-1,(1.644232, 0.000000, 2.674638),-1,0.884548,0.217756,0.246178,0.208137,0.235304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069681,0.078776,9.155705,10.350720,-0.981785,-0.001597,0.184849,-0.043896
27.11.2023 11:11:24 :126,2284,464,2.144783,15.466670,0,-1,1,1,-1,(1.644393, 0.000000, 2.675030),-1,0.884548,0.218102,0.246569,0.208259,0.235441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092235,0.104274,5.209683,5.889656,-0.981760,-0.000930,0.184876,-0.044355
27.11.2023 11:11:24 :129,2287,465,2.147303,15.500000,0,-1,1,1,-1,(1.644580, 0.000000, 2.675629),-1,0.884548,0.218529,0.247052,0.208406,0.235608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249037,0.281542,62.431960,70.580640,-0.981729,-0.000112,0.184910,-0.044917
27.11.2023 11:11:24 :134,2292,466,2.151884,15.533330,0,-1,1,1,-1,(1.644678, 0.000000, 2.676012),-1,0.884548,0.218766,0.247319,0.208487,0.235699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086151,0.097396,35.595740,40.241730,-0.981711,0.000336,0.184928,-0.045226
27.11.2023 11:11:24 :137,2295,467,2.155161,15.566670,0,-1,1,1,-1,(1.644845, 0.000000, 2.676801),-1,0.884548,0.219199,0.247809,0.208634,0.235865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246300,0.278447,48.905790,55.289020,-0.981678,0.001151,0.184962,-0.045788
27.11.2023 11:11:24 :141,2299,468,2.159297,15.600000,0,-1,1,1,-1,(1.644959, 0.000000, 2.677399),-1,0.884548,0.219406,0.248043,0.208810,0.236065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147161,0.166369,23.989990,27.121190,-0.981647,0.001672,0.185012,-0.046241
27.11.2023 11:11:24 :145,2303,469,2.162695,15.633330,0,-1,1,1,-1,(1.645096, 0.000000, 2.678197),-1,0.884548,0.219574,0.248233,0.209115,0.236409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238211,0.269302,26.818740,30.319150,-0.981599,0.002270,0.185102,-0.046866
